,genres,release_date,price,id,game_name
97865,"Adventure, Indie, RPG, Simulation, Strategy",2010-08-13,15.99,533480,Academagia: The Making of Mages - Academagia: The Making of Mages
97867,"Utilities, Early Access",2017-04-19,2.99,556850,Handy Dice - Handy Dice
97868,"Action, Free to Play",2017-04-20,Free,563560,Alien Swarm: Reactive Drop - Alien Swarm: Reactive Drop
97869,Strategy,2017-04-20,19.99,459220,Halo Wars: Definitive Edition - Halo Wars: Definitive Edition
97872,"Adventure, Casual, Indie, RPG, Strategy",2017-04-20,3.99,607040,Grimoire Chronicles - Grimoire Chronicles
97873,"Casual, Indie, RPG, Simulation",2017-04-21,6.99,619940,Everything OST - Everything OST
97875,"Animation &amp; Modeling, Design &amp; Illustration, Education, Software Training, Utilities, Web Publishing",2017-04-21,39.99,623270,AppGameKit - GameGuru Loader - AppGameKit - GameGuru Loader
97876,"Action, Adventure, Indie",2017-04-21,7.99,620710,TankBlitz - TankBlitz
97877,"Adventure, Casual",2017-04-21,9.99,623460,Haunted Legends: The Bronze Horseman Collector's Edition - Haunted Legends: The Bronze Horseman Collector's Edition
97878,"Casual, Indie",2017-04-21,2.99,534560,Ramify - Ramify
97881,"Action, Casual, Indie",2017-04-21,0.99,615610,Orbt XL - Orbt XL
97882,"Casual, Indie",2017-04-21,0.99,464530,猫肉「Cat Meat」 - 猫肉「Cat Meat」
97884,"Action, Casual, Indie, Strategy",2017-04-21,5.99,587970,Dead Drop - Dead Drop
97885,"Casual, Indie",2017-04-21,0.99,628750,aMAZE 2 - aMAZE 2
97902,"Casual, Strategy",2017-04-25,Free To Play,497570,Building the Great Wall of China 2 - Building the Great Wall of China 2
97903,"Casual, Strategy",2017-04-25,6.99,564830,Building the Great Wall of China 2 - Collector's Edition - Building the Great Wall of China 2 - Collector's Edition
97904,"Action, Strategy",2017-04-25,3.99,592420,"Games of Glory - ""Byorn Pack"" - Games of Glory - ""Byorn Pack"""
97906,"Action, Adventure, Casual, Massively Multiplayer",2017-04-25,7.99,508402,DRAGON BALL XENOVERSE 2 - DB Super Pack 3 - DRAGON BALL XENOVERSE 2 - DB Super Pack 3
97907,"Adventure, Casual, Indie",2016-11-20,1.99,615670,SOLITUNE - SOLITUNE
97908,"Action, Adventure, RPG",2017-04-25,7.99,624550,Spiritual Warfare & Wisdom Tree Collection - Spiritual Warfare &amp; Wisdom Tree Collection
97909,"Action, Free to Play, Massively Multiplayer, RPG",2017-04-25,Free to Play,604190,Storm Riders - Storm Riders
97910,"Casual, Indie, Sports, Strategy",2016-09-15,5.99,389230,Fish or Die - Fish or Die
97912,"Action, RPG",2017-04-25,59.99,574050,DRAGON QUEST HEROES™ II - DRAGON QUEST HEROES™ II
97914,"Indie, Simulation, Early Access",2017-04-25,39.99,552920,Sailaway - The Sailing Simulator - Sailaway - The Sailing Simulator
97916,Simulation,2017-04-25,19.99,564950,Starfighter Origins - Starfighter Origins
97921,Strategy,2017-04-26,19.99,606950,Army General - Army General
97922,"Action, Early Access",2017-04-26,14.99,415590,Earthfall - Earthfall
97925,"Adventure, Indie, RPG, Strategy",2017-05-26,11.99,436070,Nadia Was Here - Nadia Was Here
97951,"Adventure, Indie, RPG, Strategy",2017-04-26,9.99,398916,Armello - The Bandit Clan - Armello - The Bandit Clan
97955,"Action, Indie, Early Access",2017-04-26,12.99,446030,Corroded - Corroded
97958,"Adventure, Indie",2017-04-25,4.99,629930,What Remains of Edith Finch - Soundtrack - What Remains of Edith Finch - Soundtrack
97959,"Action, Casual, Indie, Racing, Simulation",2017-04-26,4.99,418060,Battle Riders - Battle Riders
97960,"Adventure, Casual, Simulation, Strategy",2017-04-26,0.99,586770,MEGALOMANIAC - MEGALOMANIAC
97961,"Action, Casual, Indie",2017-04-26,4.99,480770,Dreamals - Dreamals
97963,"Casual, Indie",2017-04-27,4.99,567030,Under Leaves - Under Leaves
97966,"Action, Adventure, Casual, Indie, RPG, Early Access",2017-04-27,2.99,618840,Samhain World - Samhain World
97968,"Action, Adventure, Indie",2017-04-27,5.99,616000,Riptale - Riptale
97969,"Indie, Simulation, Strategy",2017-04-28,19.99,336300,Hearthlands - Hearthlands
97970,"Adventure, Indie",2017-04-27,11.99,618950,Agatha Knife - Agatha Knife
97971,"Adventure, Indie, RPG, Strategy",2017-04-27,9.99,428200,Attack Heroes - Attack Heroes
97973,Adventure,2017-04-27,19.99,424840,Little Nightmares - Little Nightmares
97975,Adventure,2017-04-27,4.99,601710,Little Nightmares – Original Soundtrack - Little Nightmares – Original Soundtrack
97977,"Casual, Free to Play, Indie, Simulation",2017-04-04,Free To Play,628610,AIRIS - AIRIS
97979,"Action, Adventure, Indie, RPG, Early Access",2017-04-27,14.99,369700,Tanzia - Tanzia
97981,"Indie, Racing",2017-04-27,5.99,592300,Slowdrive - Slowdrive
97984,"Action, Indie, RPG",2017-05-01,3.99,562290,Knights of Galiveth - Knights of Galiveth
97985,"Casual, Indie",2017-05-01,Free,631320,Zup! Zero - DLC - Zup! Zero - DLC
97987,"Massively Multiplayer, Racing, Simulation, Sports",2017-05-01,Free,630780,Peak Angle: Europe Country Road Track - Peak Angle: Europe Country Road Track
97994,"Adventure, Casual",2017-05-01,9.99,629110,Dark Parables: Ballad of Rapunzel Collector's Edition - Dark Parables: Ballad of Rapunzel Collector's Edition
97995,"Action, Adventure, Indie",2017-05-02,14.99,457890,TumbleSeed - TumbleSeed
97997,"Action, Casual, Indie, Massively Multiplayer",2017-05-01,0.99,580150,Xbird - Xbird
97998,"Adventure, Indie",2017-05-01,1.99,581380,Clockwise - Clockwise
97999,Adventure,2000-11-15,9.99,615770,Nancy Drew®: Message in a Haunted Mansion - Nancy Drew®: Message in a Haunted Mansion
98001,"Adventure, Casual, Indie",2017-05-01,0.99,628420,NGHTMN - NGHTMN
98002,"Adventure, Casual, Indie, Simulation",2017-05-01,1.99,608830,Project:surviving - Project:surviving
98003,"Adventure, Indie, RPG",2017-04-14,1.99,604200,Night of Terror - Night of Terror
98004,"Casual, Indie",2017-05-01,3.99,607230,ClockwiZZZe - ClockwiZZZe
98005,"Action, Casual, Simulation",2000-06-15,2.99,509610,Beachhead 2000 - Beachhead 2000
98008,"Action, Casual",2003-09-25,1.99,614770,Beachhead: DESERT WAR - Beachhead: DESERT WAR
98009,"Indie, Simulation",2017-05-03,9.99,632320,Tower!2011:SE - Seattle [KSEA] Airport - Tower!2011:SE - Seattle [KSEA] Airport
98010,"Indie, Simulation",2017-05-03,9.99,630480,Tower!2011:SE - Chicago [KORD] Airport - Tower!2011:SE - Chicago [KORD] Airport
98011,"Indie, Simulation",2017-05-03,9.99,632310,Tower!2011:SE - Frankfurt [EDDF] Airport DLC - Tower!2011:SE - Frankfurt [EDDF] Airport DLC
98012,"Indie, Simulation",2017-05-03,9.99,632370,Tower!2011:SE - New Orleans [KMSY] Airport - Tower!2011:SE - New Orleans [KMSY] Airport
98013,"Indie, Simulation",2017-05-03,9.99,632340,Phoenix [KPHX] airport for Tower!3D Pro - Phoenix [KPHX] airport for Tower!3D Pro
98014,"Action, Strategy",2017-04-24,9.99,614810,Heavy Bleakness - Heavy Bleakness
98015,Casual,2017-05-03,6.99,631250,Double Clue: Solitaire Stories - Double Clue: Solitaire Stories
98016,"Action, Adventure, Indie",2017-05-02,Free,456410,Pertinence Soundtrack - Pertinence Soundtrack
98017,"Racing, Simulation, Sports",2017-05-03,Free,592840,Ride 2 Free Bikes Pack 7 - Ride 2 Free Bikes Pack 7
98018,Simulation,2017-05-03,17.99,614004,X-Plane 11 - Add-on: Aerosoft - Airport John F. Kennedy International - X-Plane 11 - Add-on: Aerosoft - Airport John F. Kennedy International
98019,Simulation,2017-05-04,19.99,500241,Train Simulator: BR Standard Class 6 ‘Clan Class’ Steam Loco Add-On - Train Simulator: BR Standard Class 6 ‘Clan Class’ Steam Loco Add-On
98020,Simulation,2017-05-04,19.99,562375,Train Simulator: London Transport Heritage Collection - Train Simulator: London Transport Heritage Collection
98021,Simulation,2017-05-04,16.99,556210,FSX Steam Edition: Beechcraft® Duchess 76 Add-On - FSX Steam Edition: Beechcraft® Duchess 76 Add-On
98022,Simulation,2017-05-04,19.99,500235,FSX Steam Edition: Cessna 182 Skylane RG II Add-On - FSX Steam Edition: Cessna 182 Skylane RG II Add-On
98024,"Indie, Strategy",2017-05-04,29.99,427570,Dawn of Andromeda - Dawn of Andromeda
98025,Simulation,2017-05-04,18.99,602816,FSX Steam Edition: Night Environment: Dubai Add-On - FSX Steam Edition: Night Environment: Dubai Add-On
98026,"Action, Casual, Indie, Sports",2017-05-04,2.99,534680,Dolphin Up - Dolphin Up
98027,"Indie, Racing",2017-05-04,1.99,597040,Dumbass Drivers! - Dumbass Drivers!
98030,"Indie, Strategy",2017-05-04,19.99,527070,Galactic Civilizations III: Crusade Expansion Pack - Galactic Civilizations III: Crusade Expansion Pack
98033,Simulation,2017-05-05,4.99,448201,TS Marketplace: BR Hawksworth Coach Pack 01 Add-On - TS Marketplace: BR Hawksworth Coach Pack 01 Add-On
98034,"Simulation, Sports, Strategy",2017-05-05,19.99,623860,Handball Manager - TEAM - Handball Manager - TEAM
98035,Simulation,2017-05-05,4.99,448202,TS Marketplace: BR Hawksworth Coach Pack 02 Add-On - TS Marketplace: BR Hawksworth Coach Pack 02 Add-On
98036,"Action, Adventure, Indie, RPG",2017-05-05,19.99,530020,World to the West - World to the West
98037,"Adventure, Indie, RPG",2017-05-05,4.99,625990,Welcome to Moreytown - Welcome to Moreytown
98040,Adventure,2017-05-05,12.99,420180,Chronicle of Innsmouth - Chronicle of Innsmouth
98041,RPG,2017-05-05,3.99,508330,GALER: Plague of Heroes - GALER: Plague of Heroes
98042,"Casual, Indie",2017-05-05,0.99,614910,#monstercakes - #monstercakes
98043,"Adventure, Indie",2017-05-05,16.99,619350,Sandra and Woo in the Cursed Adventure - Sandra and Woo in the Cursed Adventure
98044,"Adventure, Indie",2017-05-05,Free,627470,Sandra and Woo in the Cursed Adventure - Game Guide - Sandra and Woo in the Cursed Adventure - Game Guide
98045,"Adventure, Indie",2017-05-05,3.99,627500,Sandra and Woo in the Cursed Adventure - Poser Pack Upgrade - Sandra and Woo in the Cursed Adventure - Poser Pack Upgrade
98046,"Adventure, Indie",2017-05-09,6.99,563860,The Edgelands - The Edgelands
98047,Simulation,2017-05-09,14.99,605550,Farming Simulator 17 - Big Bud Pack - Farming Simulator 17 - Big Bud Pack
98050,Simulation,2017-05-09,39.99,525700,Birthdays the Beginning / バースデイズ・ザ・ビギニング - Birthdays the Beginning / バースデイズ・ザ・ビギニング
98056,"Indie, Strategy, Early Access",2017-05-09,19.99,591930,Genesia Legacy: Ultimate Domain - Genesia Legacy: Ultimate Domain
98057,"Action, Adventure, Indie",2017-05-09,9.99,509620,Last Stitch Goodnight - Last Stitch Goodnight
98060,"Indie, Strategy",2017-05-09,19.99,613870,Tank On Tank Digital - East Front - Tank On Tank Digital - East Front
98061,"Casual, Free to Play, Indie, Strategy, Early Access",2017-05-09,Free To Play,550740,Battles of the Valiant Universe CCG - Battles of the Valiant Universe CCG
98062,Adventure,2017-05-09,29.99,505080,Gakuen Club - Gakuen Club
98063,"Action, Adventure, Indie",2017-05-10,1.99,634700,PLUTONIUM - PLUTONIUM
98064,"Indie, Simulation, Strategy",2017-05-09,19.99,613860,Tank On Tank Digital  - West Front - Tank On Tank Digital  - West Front
98065,"Action, Indie",2017-05-10,4.99,636080,Nighthaw-X3000 - Official Soundtrack - Nighthaw-X3000 - Official Soundtrack
98066,"Massively Multiplayer, RPG, Strategy",2017-05-09,9.99,625920,Master of Magic Chess Deluxe Edition - Master of Magic Chess Deluxe Edition
98067,"Action, Indie, Early Access",2017-05-10,10.99,622870,Pixel Shinobi Nine demons of Mamoru - Pixel Shinobi Nine demons of Mamoru
98068,"Indie, Strategy",2017-05-10,2.99,385120,War for the Overworld - The Cynical Imp (Charity DLC) - War for the Overworld - The Cynical Imp (Charity DLC)
98069,"Adventure, Indie, RPG",2017-05-10,0.99,591030,Unhappy Ever After: Blood Tales - Unhappy Ever After: Blood Tales
98070,Simulation,2017-05-10,24.99,562379,Train Simulator: CPRR 4-4-0 No. 60 ‘Jupiter’ Steam Loco Add-On - Train Simulator: CPRR 4-4-0 No. 60 ‘Jupiter’ Steam Loco Add-On
98071,"Action, Adventure, Indie",2017-05-10,4.99,617270,Hoggy 2 - Hoggy 2
98072,"Action, Indie, Early Access",2017-05-10,16.99,588650,Dead Cells - Dead Cells
98073,"Adventure, Indie, RPG",2017-05-10,9.99,572910,Rakuen Original Soundtrack - Rakuen Original Soundtrack
98074,"Adventure, Indie, RPG",2017-05-10,9.99,559210,Rakuen - Rakuen
98075,"Adventure, Casual",2017-05-10,9.99,631240,Haunted Train: Spirits of Charon Collector's Edition - Haunted Train: Spirits of Charon Collector's Edition
98076,Action,2017-05-11,0.99,558832,Battlezone - Rogue Trooper (Bobblehead) - Battlezone - Rogue Trooper (Bobblehead)
98077,Action,2017-05-11,0.99,594462,Battlezone - Royal Tiger (Skin) - Battlezone - Royal Tiger (Skin)
98078,Action,2017-05-11,0.99,558834,Battlezone - Skeleton (Bobblehead) - Battlezone - Skeleton (Bobblehead)
98079,Action,2017-05-11,0.99,594470,Battlezone - Snowman (Bobblehead) - Battlezone - Snowman (Bobblehead)
98080,Action,2017-05-11,0.99,594452,Battlezone - Urban Camo (Skin) - Battlezone - Urban Camo (Skin)
98081,Action,2017-05-11,0.99,594480,Battlezone - Tank Horn Pack (Horns) - Battlezone - Tank Horn Pack (Horns)
98082,Action,2017-05-11,0.99,594431,Battlezone - Vibrant Neon (Skin) - Battlezone - Vibrant Neon (Skin)
98083,"Action, Adventure, Casual, Indie",2017-05-11,0.99,618120,HellGunner - HellGunner
98084,Strategy,2017-05-11,1.99,603150,Defence to death - Defence to death
98085,"Adventure, Casual, Free to Play",2017-05-11,Free to Play,615340,Mystic Journey: Tri Peaks Solitaire - Mystic Journey: Tri Peaks Solitaire
98087,"Casual, Indie, RPG, Simulation, Strategy, Early Access",2017-05-11,9.99,563360,Market Tycoon - Market Tycoon
98088,"Action, Adventure, Indie",2017-05-11,5.99,551050,Die With Glory - Die With Glory
98089,Indie,2017-05-11,2.99,632120,Moe Mekuri SP -Moe Mekuri 1 VOCAL COLLECTION- - Moe Mekuri SP -Moe Mekuri 1 VOCAL COLLECTION-
98091,Simulation,2017-05-12,18.99,602817,FSX Steam Edition: Night Environment: Alps Add-On - FSX Steam Edition: Night Environment: Alps Add-On
98092,"Indie, Simulation",2017-05-12,4.99,531131,Euro Truck Simulator 2 - Heavy Cargo Pack - Euro Truck Simulator 2 - Heavy Cargo Pack
98094,"Indie, Strategy, Early Access",2017-05-12,9.99,527320,Defend the Highlands: World Tour - Defend the Highlands: World Tour
98095,"Indie, Simulation, Strategy",2017-05-12,6.99,627620,Intelligent Design: An Evolutionary Sandbox - Intelligent Design: An Evolutionary Sandbox
98097,"Action, Casual, Indie, Racing",2017-05-12,9.99,348160,RUMP! - It's a Jump and Rump! - RUMP! - It's a Jump and Rump!
98098,"Action, Indie, Massively Multiplayer, RPG, Simulation, Early Access",2017-05-12,19.99,530560,STEAM HAMMER - STEAM HAMMER
98099,"Action, Indie, RPG, Simulation",2017-05-12,4.99,625330,Steam Hammer - The Complete Soundtrack - Steam Hammer - The Complete Soundtrack
98100,Casual,2017-05-12,0.99,625950,Pic Guesser - Pic Guesser
98101,Simulation,2017-05-12,16.99,602812,FSX Steam Edition: Piper Archer III Add-On - FSX Steam Edition: Piper Archer III Add-On
98103,Simulation,2017-05-12,59.99,411892,DCS: M-2000C - DCS: M-2000C
98105,"Casual, Strategy",2017-05-12,4.99,635750,LOGistICAL - The Netherlands - LOGistICAL - The Netherlands
98106,"Action, Casual, Indie",2017-05-12,0.99,593340,Gaben Kingdom - Gaben Kingdom
98107,"Adventure, Casual",2017-05-15,9.99,635520,Phantasmat: The Endless Night Collector's Edition - Phantasmat: The Endless Night Collector's Edition
98108,"Animation &amp; Modeling, Design &amp; Illustration, Video Production",2016-02-02,149.99,438450,3DF Zephyr Lite Steam Edition - 3DF Zephyr Lite Steam Edition
98109,"Action, Indie",2017-05-15,5.99,593680,Rocking Pilot - Rocking Pilot
98111,"Action, Adventure, Indie",2017-05-12,0.99,638550,"The End o,,,o - Soundtrack - The End o,,,o - Soundtrack"
98116,"Adventure, Indie, RPG",2017-05-15,4.99,610740,SuperCluster: Void - SuperCluster: Void
98117,"Action, Indie",2017-05-15,4.99,512920,Trigger Time - Trigger Time
98123,"Action, Adventure, Indie",2017-05-16,Free,634170,Empathy: Path of Whispers - Original soundtrack - Empathy: Path of Whispers - Original soundtrack
98124,"Adventure, Indie",2017-05-16,19.99,291690,Empathy: Path of Whispers - Empathy: Path of Whispers
98125,"Indie, Simulation, Strategy",2017-05-16,24.99,371520,Bounty Train - Bounty Train
98126,"Action, Indie",2017-05-16,11.99,553950,GRIDD: Retroenhanced - GRIDD: Retroenhanced
98127,"Action, Adventure, Indie",2017-05-16,7.99,548350,One Sole Purpose - One Sole Purpose
98128,"Adventure, Indie",2017-05-16,5.99,636310,Concurrency - Concurrency
98131,"Adventure, Casual, Indie",2017-05-16,8.99,623810,Rabbit Story - Rabbit Story
98132,"Massively Multiplayer, RPG, Early Access",2017-05-16,19.99,623310,Arcfall - Arcfall
98133,"Action, Adventure, Casual, Indie",2017-01-03,2.99,567220,Scorch - Scorch
98134,"Free to Play, Indie, Strategy, Early Access",2017-05-16,Free To Play,590910,炎黄战纪之三国烽烟 - 炎黄战纪之三国烽烟
98135,"Racing, Simulation, Sports",2017-05-16,Free,592850,Ride 2 Free Bikes Pack 8 - Ride 2 Free Bikes Pack 8
98136,"Adventure, Indie",2017-05-17,17.99,612740,Bokida - Heartfelt Reunion - Bokida - Heartfelt Reunion
98138,"Simulation, Strategy",2017-05-18,3.99,614582,Cities: Skylines - Rock City Radio - Cities: Skylines - Rock City Radio
98140,"Simulation, Strategy",2017-05-18,19.99,614130,Command: Chains of War - Command: Chains of War
98141,"Action, Adventure, Indie",2017-05-18,19.99,529660,Mages of Mystralia - Mages of Mystralia
98142,"Action, Adventure, Indie",2017-05-18,9.99,587200,Mages of Mystralia - Original Soundtrack - Mages of Mystralia - Original Soundtrack
98143,"Adventure, Indie",2017-05-18,4.99,610460,Rise of Balloons - Rise of Balloons
98145,"Indie, Simulation, Early Access",2017-05-18,24.99,457140,Oxygen Not Included - Oxygen Not Included
98147,"Action, Adventure, RPG",2017-05-18,19.99,374040,Portal Knights - Portal Knights
98148,"Action, Adventure, RPG",2017-05-18,2.99,617110,Portal Knights - Bibot Box - Portal Knights - Bibot Box
98149,"Action, Adventure, RPG",2017-05-18,2.99,617120,Portal Knights - Lobot Box - Portal Knights - Lobot Box
98150,"Action, Adventure, RPG",2017-05-18,2.99,617140,Portal Knights - Emoji Box - Portal Knights - Emoji Box
98151,"Indie, Simulation, Strategy",2017-05-18,14.99,561150,Offworld Trading Company: Jupiter's Forge Expansion Pack - Offworld Trading Company: Jupiter's Forge Expansion Pack
98152,Strategy,2017-05-18,39.99,392110,Endless Space® 2 - Endless Space® 2
98153,"Action, Casual, Indie",2017-05-18,1.99,514580,Cooking Witch - Cooking Witch
98155,"Action, Casual, Indie",2017-05-18,2.99,622890,Omnom Necropolis - Omnom Necropolis
98156,"Action, Casual, Indie, Simulation, Strategy",2017-05-18,3.99,592730,Aerial Destruction - Aerial Destruction
98158,"Adventure, Indie, RPG",2017-05-16,3.99,567170,Mystery Mine - Mystery Mine
